"projectID";"physUrl";"id";"availableLanguages";"status";"archivedDate";"type";"source";"represents"
"101072248";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e5095c328c&appId=PPGMS";"704e55dc1e199f13a23343d32bdf924b";"en";"";"";"projectDeliverable";"corda";""
"101072248";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e504c4b467&appId=PPGMS";"b4ede2968b7c841e53afe0ebaefd7d15";"en";"";"";"projectDeliverable";"corda";""
"101072248";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e506748918&appId=PPGMS";"51fbd896e8820a98b2c6c6e27af64078";"en";"";"";"projectDeliverable";"corda";""
"101072248";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e5f8d257f5&appId=PPGMS";"62be85258073cce901985d30035c3665";"en";"";"";"projectDeliverable";"corda";"project"
"101072248";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e5115b3ece&appId=PPGMS";"1a4dc420b197e8957878af40b001f4f4";"en";"";"";"projectDeliverable";"corda";""
"101072248";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e5156609a6&appId=PPGMS";"60c87424ca27fd89425affb94caada54";"en";"";"";"projectDeliverable";"corda";""
"101072248";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e5115b3e8b&appId=PPGMS";"2eefbb9ceadbeaa08fa9c8c5eb1ff62f";"en";"";"";"projectDeliverable";"corda";""
"101072248";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e5f874123b&appId=PPGMS";"c58560344067b8c9a1ad1f7c97a6bbc8";"en";"";"";"projectDeliverable";"corda";"project"
"101096195";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e50525ea6c&appId=PPGMS";"fa52cd6db136f21ff583a5b3a77f7383";"en";"";"";"projectDeliverable";"corda";"project"
"101096195";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e50524e17b&appId=PPGMS";"22424cac114e40c464f37652776da257";"en";"";"";"projectDeliverable";"corda";"project"
"101096195";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e507fdb4ca&appId=PPGMS";"a06371e64bb201ded80a42b1d534cc87";"en";"";"";"projectDeliverable";"corda";"project"
"101096195";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e503aae064&appId=PPGMS";"3a4c99098127c247033f7098fec1dbe9";"en";"";"";"projectDeliverable";"corda";"project"
"101096195";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e50524e6a5&appId=PPGMS";"eaff936fc3f30f7741f24e246efbe155";"en";"";"";"projectDeliverable";"corda";"project"
"101096195";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e506728f6d&appId=PPGMS";"3e43981c0f87c13f64f2e530439e08e5";"en";"";"";"projectDeliverable";"corda";"project"
"101096195";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e5156cc2f8&appId=PPGMS";"0e7b8ab8ccce7a6a1c25f0b0f81f0a3b";"en";"";"";"projectDeliverable";"corda";""
"101096195";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e50d36ae6f&appId=PPGMS";"186a039b4d07d942615b570bde1a0074";"en";"";"";"projectDeliverable";"corda";""
"101096195";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e50524d002&appId=PPGMS";"6141c189c7934e9009eb5203b14177af";"en";"";"";"projectDeliverable";"corda";"project"
"101096195";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e500c0b183&appId=PPGMS";"bc5d7b4693af3e0f861d8d7363414b13";"en";"";"";"projectDeliverable";"corda";"project"
"101114215";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e519048bcc&appId=PPGMS";"91b0ab9beb95a8692a4a4be5d654798a";"en";"";"";"projectDeliverable";"corda";""
"101114215";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e51904a433&appId=PPGMS";"0ac33aa4dc246499a0ce9abc1448c654";"en";"";"";"projectDeliverable";"corda";""
"101114215";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e519046bf3&appId=PPGMS";"7eae756dc3fe1943c728ee3b6d1c3a6a";"en";"";"";"projectDeliverable";"corda";""
"101114215";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e51904929f&appId=PPGMS";"3303d674387b26df65e46625bfd90a72";"en";"";"";"projectDeliverable";"corda";""
"101114215";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e51904b400&appId=PPGMS";"c29d868be1f02838576a03482b7f7cc8";"en";"";"";"projectDeliverable";"corda";""
"101070772";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e5068c2a6d&appId=PPGMS";"f106eb2c340cd018b9c841fdd60547ec";"en";"";"";"projectDeliverable";"corda";"project"
"101070772";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e5068c3f85&appId=PPGMS";"fd55d28929ca09465744ae9cd2a37cb8";"en";"";"";"projectDeliverable";"corda";"project"
"101070772";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e503abb3f2&appId=PPGMS";"1893784ba1aa0987ffca5476d5683b06";"en";"";"";"projectDeliverable";"corda";"project"
"101070772";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e50222b1c8&appId=PPGMS";"7d1f8d0c8829faccdfd75572eec08443";"en";"";"";"projectDeliverable";"corda";"project"
"101070772";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e5069ea5d6&appId=PPGMS";"663db48c94fce1bc5f844165c16a7098";"en";"";"";"projectDeliverable";"corda";"project"
"101070772";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e5f1ee94e9&appId=PPGMS";"85e4dba29b360d0c54698eb31265e2ee";"en";"";"";"projectDeliverable";"corda";"project"
"101070772";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e5fdd7bf40&appId=PPGMS";"9f3d4dc56542fe2276ed38aa45518bef";"en";"";"";"projectDeliverable";"corda";"project"
"101070772";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e5fde3d693&appId=PPGMS";"e41529d9d814b3370a03c94f13f74e36";"en";"";"";"projectDeliverable";"corda";"project"
"101070772";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e50ea50298&appId=PPGMS";"10e11868d37f587ddf1dd7be84eb8cf1";"en";"";"";"projectDeliverable";"corda";""
"101070772";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e5f1ecfce0&appId=PPGMS";"62157f9721466a33d51aa094feeeaa66";"en";"";"";"projectDeliverable";"corda";"project"
"101096680";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e5fbbf3c51&appId=PPGMS";"72fc25690e956483563b6cbd0872df36";"en";"";"";"projectDeliverable";"corda";"project"
